frequency_ghz,transition_probability
5.279490262705074,0.03466796875
5.279914318147861,0.03662109375
5.280338373590648,0.03173828125
5.280762429033435,0.0166015625
5.281186484476222,0.01416015625
5.28161053991901,0.02880859375
5.282034595361797,0.04345703125
5.282458650804584,0.0400390625
5.282882706247371,0.017578125
5.283306761690158,0.0126953125
5.283730817132945,0.03125
5.284154872575733,0.05419921875
5.28457892801852,0.0546875
5.285002983461307,0.02685546875
5.285427038904094,0.013671875
5.285851094346881,0.02978515625
5.2862751497896685,0.05615234375
5.2866992052324555,0.07373046875
5.2871232606752425,0.03515625
5.2875473161180295,0.01416015625
5.2879713715608165,0.04296875
5.2883954270036035,0.0947265625
5.288819482446391,0.103515625
5.2892435378891784,0.06689453125
5.2896675933319655,0.0107421875
5.2900916487747525,0.044921875
5.2905157042175395,0.126953125
5.290939759660327,0.14208984375
5.291363815103114,0.10205078125
5.291787870545901,0.0224609375
5.292211925988688,0.0478515625
5.292635981431475,0.1669921875
5.293060036874262,0.26953125
5.29348409231705,0.203125
5.293908147759837,0.05859375
5.294332203202624,0.02734375
5.294756258645411,0.236328125
5.295180314088198,0.4951171875
5.295604369530986,0.5517578125
5.296028424973773,0.29296875
5.29645248041656,0.07177734375
5.296876535859347,0.095703125
5.297300591302134,0.46484375
5.297724646744921,0.80810546875
5.298148702187709,0.8056640625
5.298572757630496,0.51708984375
5.298996813073283,0.2255859375
5.29942086851607,0.14013671875
5.299844923958857,0.373046875
5.300268979401645,0.7529296875
5.300693034844432,0.93359375
5.301117090287219,0.74560546875
5.301541145730006,0.3212890625
5.301965201172793,0.044921875
5.30238925661558,0.15478515625
5.302813312058368,0.5078125
5.303237367501155,0.7998046875
5.303661422943942,0.78662109375
5.304085478386729,0.4306640625
5.304509533829516,0.0732421875
5.304933589272304,0.0537109375
5.305357644715091,0.30712890625
5.305781700157878,0.55517578125
5.306205755600665,0.48876953125
5.306629811043452,0.20654296875
5.307053866486239,0.02294921875
5.307477921929027,0.0615234375
5.307901977371814,0.21240234375
5.308326032814601,0.26904296875
5.308750088257388,0.17333984375
5.309174143700175,0.04150390625
5.309598199142963,0.0185546875
5.31002225458575,0.091796875
5.310446310028537,0.15576171875
5.310870365471324,0.12060546875
5.311294420914111,0.0380859375
5.311718476356898,0.0107421875
5.312142531799686,0.0576171875
5.312566587242473,0.103515625
5.31299064268526,0.099609375
5.313414698128047,0.0341796875
5.313838753570834,0.0078125
5.314262809013622,0.04150390625
5.314686864456409,0.07275390625
5.315110919899196,0.07421875
5.315534975341983,0.0341796875
5.31595903078477,0.01123046875
5.316383086227558,0.0234375
5.316807141670345,0.0595703125
5.317231197113132,0.068359375
5.317655252555919,0.02734375
5.318079307998706,0.0107421875
5.318503363441493,0.02294921875
5.3189274188842806,0.0390625
5.319351474327068,0.04833984375
5.319775529769855,0.0302734375
5.320199585212642,0.01171875
5.320623640655429,0.01416015625
5.3210476960982165,0.03515625
5.3214717515410035,0.0361328125
